id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev
1289,33,80.0,0.0938,0.0938,0.8125,11.1019,9.4449,10.0696,90.0003,89.997,90.0002,0.1879,0.9129
1290,167,30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,0.0554,4.0745
1291,206,80.0,0.6562,0.3438,0.0,9.1287,9.1282,9.1282,90.0038,90.0042,89.9969,0.095,3.8226
1292,227,40.0,0.875,0.0625,0.0625,9.948,5.7317,13.9746,91.1122,91.2721,29.7978,0.2313,1.957
1293,167,30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,0.2329,3.5771
1294,33,80.0,0.7188,0.125,0.1562,10.0817,8.645,9.2743,90.0041,90.0019,90.001,0.1779,3.056
1295,194,80.0,0.3125,0.1875,0.5,6.6515,6.6511,24.5067,90.0136,90.0049,119.9912,0.271,1.0964
1296,227,40.0,0.25,0.75,0.0,9.9639,5.7902,14.3264,91.3119,91.5237,30.6395,0.1336,2.2203
1297,227,40.0,0.5625,0.125,0.3125,10.2374,5.9295,14.5988,90.9038,91.0482,30.3148,0.4512,1.1854
1298,167,30.0,0.5833,0.0,0.4167,5.1313,5.131,13.8018,89.9916,90.0086,120.0016,0.1895,2.6632
1299,12,20.0,0.625,0.375,0.0,12.1361,2.9957,5.7492,89.9994,103.8806,90.0002,0.0486,3.2901
1300,227,40.0,0.25,0.5,0.25,6.0462,6.0451,14.4768,90.0053,89.9994,119.9984,0.3218,1.2731
1301,33,40.0,0.0,0.8125,0.1875,5.2262,8.9578,9.5751,89.9972,90.0008,90.001,0.1138,1.5616
1302,167,30.0,0.1667,0.1667,0.6667,5.3641,5.3636,14.29,89.997,90.0018,120.0011,0.2271,1.437
1303,227,40.0,0.25,0.4375,0.3125,10.4313,5.9866,14.8839,97.0024,95.9219,30.2084,0.3379,0.7999
1304,12,80.0,0.3125,0.4688,0.2188,24.5391,6.2026,6.0372,89.9998,104.3851,90.0001,0.0807,2.1429
1305,194,10.0,0.25,0.5,0.25,3.2434,3.2433,12.1161,90.0088,90.0037,119.9938,0.2825,2.006
1306,167,30.0,0.3333,0.25,0.4167,5.1932,5.1928,13.9265,89.9954,90.0047,120.0011,0.1741,2.1593
1307,12,80.0,0.2812,0.25,0.4688,24.5056,6.3514,6.3003,89.9999,105.0268,90.0001,0.1383,1.5896
1308,12,20.0,0.0,0.0,1.0,12.3289,3.3644,6.9048,90.0004,106.1682,90.0,0.2112,0.7501
1309,12,80.0,0.1875,0.7812,0.0312,24.7185,6.1332,5.8708,89.9999,103.8157,90.0001,0.0293,2.2744
1310,167,30.0,0.6667,0.1667,0.1667,4.9811,4.9808,13.4799,89.99,90.0109,120.0014,0.1492,3.5875
1311,227,40.0,0.375,0.375,0.25,5.9856,5.9853,14.6474,89.9922,90.0069,119.9958,0.3452,1.4549
1312,227,40.0,0.1875,0.5,0.3125,6.1117,6.1107,14.389,90.0177,90.0044,120.003,0.3126,0.274
1313,227,40.0,0.5,0.25,0.25,10.2359,5.8895,14.5509,95.3405,94.6471,30.2148,0.3437,1.817
1314,167,30.0,0.0,0.6667,0.3333,5.2326,5.232,13.9994,90.0004,89.9997,120.0003,0.1424,1.6842
1315,167,30.0,0.4167,0.0,0.5833,5.259,5.2586,14.0718,89.9939,90.0057,120.0015,0.2744,1.9427
1316,12,80.0,0.2188,0.5,0.2812,24.62,6.2643,6.1204,90.0,104.5208,90.0001,0.187,1.4915
1317,33,40.0,0.375,0.625,0.0,5.0346,8.651,9.2729,90.0002,90.0021,90.0019,0.0393,2.8477
1318,167,30.0,0.5833,0.25,0.1667,5.0017,5.0014,13.5215,89.9914,90.0095,120.0013,0.1635,3.3411
1319,33,80.0,0.1562,0.0938,0.75,11.0033,9.3675,9.9927,90.0008,89.9976,90.0003,0.2307,1.0995
1320,33,80.0,0.0938,0.6875,0.2188,10.4433,8.9466,9.5658,89.9982,90.0008,90.0009,0.1571,1.7197
1321,206,80.0,0.625,0.0625,0.3125,9.4189,9.4184,9.4187,90.0017,90.0025,89.9988,0.2742,2.4484
1322,206,80.0,0.0,0.9062,0.0938,9.4868,9.4868,9.4863,90.0057,90.0048,89.9931,0.1103,1.9497
1323,33,80.0,0.2188,0.125,0.6562,10.8701,9.2639,9.8893,90.0011,89.9985,90.0003,0.2433,1.1671
1324,227,40.0,0.6875,0.3125,0.0,9.9016,5.73,13.8641,90.6123,90.7089,30.2317,0.2345,2.0633
1325,194,80.0,0.0625,0.125,0.8125,6.9632,6.9626,25.0975,90.0139,89.9885,119.9858,0.2705,0.3717
1326,12,20.0,0.0,0.75,0.25,12.4279,3.1545,6.1331,90.0002,104.362,90.0001,0.1396,1.4059
1327,167,60.0,0.0,0.25,0.75,10.8972,5.4481,14.4666,89.9988,89.9993,120.0009,0.13,1.1275
1328,12,80.0,0.3438,0.3125,0.3438,24.4736,6.2637,6.1591,89.9998,104.7285,90.0001,0.1653,1.8449
1329,194,80.0,0.0,0.0312,0.9688,7.0991,7.0984,25.346,90.0186,89.9791,119.9841,0.1926,0.6486
1330,12,20.0,0.625,0.375,0.0,12.1361,2.9957,5.7492,89.9994,103.8806,90.0002,0.0346,3.1697
1331,167,30.0,0.6667,0.0,0.3333,5.0674,5.0672,13.6668,89.9903,90.0102,120.0016,0.1722,2.9478
1332,194,80.0,0.125,0.4688,0.4062,6.6429,6.6426,24.5273,90.0041,90.0011,119.9904,0.3288,0.8297
1333,227,40.0,0.8125,0.1875,0.0,9.839,5.6764,13.8993,92.1548,92.0238,30.1576,0.1435,3.2116
1334,33,80.0,0.4375,0.0938,0.4688,10.5598,9.0193,9.6467,90.0026,90.0001,90.0005,0.2472,1.6739
1335,12,80.0,0.375,0.1875,0.4375,24.4164,6.3073,6.2491,89.9998,104.98,90.0001,0.1767,1.6992
1336,33,80.0,0.25,0.1875,0.5625,10.7515,9.1728,9.7978,90.0011,89.9991,90.0003,0.1866,1.3028
1337,167,30.0,0.3333,0.4167,0.25,5.1068,5.1064,13.7396,89.9955,90.0052,120.0008,0.1626,2.5352
1338,206,80.0,0.0,0.4688,0.5312,9.8747,9.8747,9.8746,90.0029,90.0025,89.9962,0.1258,1.2399
1339,227,40.0,0.5625,0.25,0.1875,5.929,5.9282,14.0415,90.0155,90.0018,120.0027,0.3134,1.0404
1340,33,80.0,0.5,0.1562,0.3438,10.392,8.8895,9.5168,90.0028,90.0008,90.0007,0.2855,1.9085
1341,227,40.0,0.0625,0.9375,0.0,10.0348,5.8338,14.4476,91.4225,91.6532,30.6785,0.1176,1.5819
1342,167,30.0,0.8333,0.1667,0.0,4.8534,4.8532,13.2099,89.9864,90.0145,120.0016,0.0259,4.8328
1343,12,80.0,0.25,0.3438,0.4062,24.5546,6.3253,6.2424,90.0,104.8579,90.0001,0.1828,1.4292
1344,12,20.0,0.0,0.25,0.75,12.3619,3.2944,6.6469,90.0003,105.6108,90.0,0.2562,0.827
1345,33,40.0,0.0,0.8125,0.1875,5.2262,8.9578,9.5751,89.9972,90.0008,90.001,0.1062,1.6909
1346,33,80.0,0.3125,0.3125,0.375,10.5143,8.9905,9.6149,90.0011,90.0003,90.0006,0.197,1.8097
1347,12,80.0,0.2188,0.5,0.2812,24.62,6.2643,6.1204,90.0,104.5208,90.0001,0.091,1.8706
1348,167,30.0,0.4167,0.0,0.5833,5.259,5.2586,14.0718,89.9939,90.0057,120.0015,0.2711,1.8051
1349,227,40.0,0.0625,0.625,0.3125,6.1355,6.1358,14.9172,90.0122,89.9834,119.9986,0.3092,0.936
1350,12,80.0,0.3125,0.375,0.3125,24.5144,6.2551,6.1334,89.9999,104.6359,90.0001,0.1756,1.6822
1351,12,20.0,0.125,0.0,0.875,12.2804,3.3116,6.7505,90.0002,105.9346,90.0,0.2804,0.722
1352,206,80.0,0.375,0.1875,0.4375,9.6344,9.6342,9.6343,90.0019,90.0023,89.998,0.2301,1.74
1353,206,80.0,0.9688,0.0312,0.0,8.9978,8.997,8.9973,90.0025,90.0037,89.9992,0.08,4.9837
1354,227,40.0,0.6875,0.0,0.3125,5.9807,5.9793,14.5967,90.0786,88.085,120.0477,0.3313,1.7817
1355,33,80.0,0.2188,0.1562,0.625,10.8354,9.2377,9.8628,90.001,89.9987,90.0003,0.2806,1.1728
1356,12,80.0,0.0,0.4375,0.5625,24.7732,6.4839,6.4539,90.0003,105.1649,90.0,0.0245,1.2833
1357,227,40.0,0.5,0.1875,0.3125,10.2921,5.9241,14.6394,95.6783,94.9673,30.2375,0.41,1.1922
1358,167,30.0,0.5,0.0,0.5,5.1951,5.1948,13.9368,89.9928,90.0071,120.0015,0.2262,2.3232
1359,167,30.0,0.5,0.25,0.25,5.0655,5.0652,13.6565,89.9928,90.0079,120.0012,0.2264,2.5295
1360,206,80.0,0.5625,0.25,0.1875,9.3342,9.3338,9.3339,90.0028,90.0033,89.9976,0.2016,2.7689
1361,12,80.0,0.5625,0.4375,0.0,24.337,6.0091,5.762,89.9995,103.8581,90.0002,0.0035,3.0656
1362,206,80.0,0.5938,0.1562,0.25,9.3765,9.3761,9.3763,90.0023,90.0029,89.9982,0.2272,2.6398
1363,167,30.0,0.25,0.25,0.5,5.257,5.2566,14.0615,89.9964,90.0033,120.001,0.1899,1.8471
1364,12,20.0,0.5,0.5,0.0,12.201,3.0134,5.7748,89.9995,103.8357,90.0002,0.0393,2.9245
1365,194,80.0,0.2188,0.4062,0.375,6.5893,6.589,24.4164,90.0082,90.003,119.9917,0.3633,1.0539
1366,206,80.0,0.0,0.0938,0.9062,10.2072,10.2072,10.2074,90.0008,90.0008,89.9987,0.0332,0.959
1367,33,80.0,0.4062,0.125,0.4688,10.5745,9.0318,9.6587,90.0023,90.0,90.0005,0.275,1.6731
1368,12,80.0,0.0938,0.625,0.2812,24.75,6.2998,6.1459,90.0001,104.4779,90.0001,0.1859,1.376
1369,194,80.0,0.0312,0.375,0.5938,6.8122,6.8117,24.8393,90.0032,89.9945,119.9874,0.2518,0.7643
1370,33,40.0,0.0,0.1875,0.8125,5.5728,9.4822,10.1054,89.9994,89.9967,90.0,0.1365,0.8761
1371,167,30.0,0.5,0.25,0.25,5.0655,5.0652,13.6565,89.9928,90.0079,120.0012,0.1724,2.8583
1372,33,80.0,0.875,0.0312,0.0938,9.9394,8.5303,9.1616,90.0053,90.0022,90.0011,0.1056,3.9064
1373,12,20.0,0.0,1.0,0.0,12.4608,3.0845,5.8773,90.0001,103.6591,90.0001,0.0,1.9959
1374,227,40.0,0.875,0.0625,0.0625,9.948,5.7317,13.9746,91.1122,91.2721,29.7978,0.2791,2.3267
1375,12,80.0,0.2188,0.0938,0.6875,24.5128,6.4916,6.5381,90.0001,105.5367,90.0001,0.2921,1.0218
1376,206,80.0,0.4375,0.0,0.5625,9.7191,9.7187,9.7191,90.0009,90.0016,89.9993,0.2583,1.6865
1377,194,80.0,0.75,0.25,0.0,6.1464,6.1461,23.5348,90.0162,89.9984,120.004,0.157,3.4119
1378,33,40.0,0.6875,0.0,0.3125,5.1348,8.7886,9.4187,90.0045,90.0013,90.0008,0.2245,2.2478
1379,33,80.0,0.9375,0.0312,0.0312,9.8408,8.4529,9.0847,90.0056,90.0023,90.0012,0.0672,4.373
1380,194,80.0,0.75,0.0,0.25,6.332,6.3316,23.8562,90.0118,90.0139,119.9992,0.3503,2.7602
1381,12,20.0,0.5,0.0,0.5,12.135,3.1533,6.288,89.9997,105.179,90.0001,0.3689,1.5878
1382,12,80.0,0.375,0.3125,0.3125,24.4494,6.2373,6.1206,89.9998,104.6574,90.0001,0.195,1.507
1383,194,80.0,0.9375,0.0312,0.0312,6.1149,6.1145,23.4343,90.0072,90.0037,120.0055,0.2808,3.5367
1384,12,20.0,0.875,0.0,0.125,11.9897,2.9951,5.8262,89.9991,104.3267,90.0002,0.2065,2.7415
1385,12,80.0,0.2188,0.0,0.7812,24.4881,6.5441,6.6348,90.0001,105.7537,90.0,0.2804,0.9055
1386,227,40.0,0.125,0.3125,0.5625,6.2764,6.2748,14.9602,90.0085,89.999,119.9993,0.4402,0.367
1387,194,80.0,0.9062,0.0938,0.0,6.1007,6.1003,23.4176,90.0099,90.0003,120.0058,0.1958,3.7939
1388,227,40.0,0.125,0.75,0.125,10.0112,5.8192,14.4072,91.3858,91.6102,30.6656,0.178,1.4562
1389,33,40.0,0.0,0.125,0.875,5.6075,9.5347,10.1584,89.9996,89.9963,90.0001,0.1355,0.8687
1390,12,80.0,0.625,0.0,0.375,24.1731,6.2012,6.134,89.9995,104.9066,90.0002,0.3264,1.4741
1391,167,30.0,0.5833,0.3333,0.0833,4.9585,4.9582,13.428,89.9912,90.0099,120.0012,0.1261,3.4081
1392,33,40.0,0.4375,0.0,0.5625,5.3319,9.098,9.7263,90.0029,89.9996,90.0005,0.2637,1.7347
1393,12,80.0,0.0312,0.3125,0.6562,24.716,6.5275,6.544,90.0003,105.4012,90.0,0.2192,0.9067
1394,33,40.0,0.875,0.125,0.0,4.9177,8.4516,9.0821,90.0049,90.0024,90.0014,0.0569,4.2993
1395,33,40.0,0.0,0.75,0.25,5.2609,9.0102,9.6281,89.9974,90.0004,90.0008,0.1129,1.5717
1396,33,40.0,0.25,0.0,0.75,5.4797,9.3301,9.9569,90.0017,89.9979,90.0004,0.2891,1.2056
1397,206,80.0,0.4062,0.5938,0.0,9.2335,9.2331,9.2329,90.0048,90.0047,89.9952,0.0896,3.1987
1398,33,40.0,0.0,0.25,0.75,5.5382,9.4298,10.0524,89.9992,89.9972,90.0,0.1181,0.9638
1399,227,40.0,0.9375,0.0625,0.0,5.6994,5.6995,13.986,90.008,89.9898,120.004,0.1722,3.1032
1400,206,80.0,0.5625,0.2812,0.1562,9.3065,9.3061,9.3062,90.003,90.0035,89.9974,0.1902,2.9552
1401,12,80.0,0.4375,0.2812,0.2812,24.3927,6.202,6.0758,89.9997,104.5965,90.0001,0.1203,2.2007
1402,206,80.0,0.6562,0.0,0.3438,9.4335,9.433,9.4333,90.0014,90.0023,89.9993,0.2561,2.4819
1403,194,80.0,0.3125,0.0,0.6875,6.7903,6.7897,24.7481,90.0191,90.0038,119.9891,0.4404,0.6784
1404,206,80.0,0.5,0.3125,0.1875,9.3604,9.36,9.3601,90.0031,90.0034,89.9971,0.2028,2.5877
1405,227,40.0,0.5625,0.125,0.3125,9.8958,5.8174,14.5954,98.3259,99.8004,31.7301,0.3035,1.8352
1406,206,80.0,0.4375,0.1875,0.375,9.5528,9.5525,9.5527,90.0021,90.0025,89.998,0.2364,1.9447
1407,33,80.0,0.4062,0.3125,0.2812,10.3665,8.8745,9.4996,90.0016,90.001,90.0008,0.2067,2.0873
1408,33,80.0,0.3125,0.2812,0.4062,10.549,9.0167,9.6414,90.0012,90.0002,90.0005,0.2402,1.6976
1409,12,80.0,0.0,0.5,0.5,24.7897,6.4489,6.3896,90.0003,105.0105,90.0,0.019,1.3024
1410,12,80.0,0.4062,0.375,0.2188,24.4417,6.1759,6.0181,89.9997,104.4178,90.0001,0.1464,2.0916
1411,227,40.0,0.5,0.1875,0.3125,5.9907,5.9905,14.6544,89.9923,90.0076,119.9949,0.439,1.0169
1412,227,40.0,0.3125,0.375,0.3125,10.3436,5.9924,14.761,90.9873,91.1468,30.3373,0.3629,1.2512
1413,227,40.0,0.875,0.0,0.125,5.8004,5.8001,13.9365,90.0048,89.9942,119.9996,0.3371,2.6708
1414,194,80.0,0.3125,0.625,0.0625,6.3282,6.3281,23.944,90.0131,90.002,119.9974,0.2406,1.378
1415,33,80.0,0.75,0.0625,0.1875,10.1018,8.6588,9.2888,90.0046,90.0018,90.001,0.1758,3.0908
1416,33,80.0,0.8125,0.1562,0.0312,9.8993,8.5027,9.1325,90.0045,90.0023,90.0014,0.0892,3.8362
1417,33,80.0,0.5938,0.375,0.0312,10.0015,8.59,9.2159,90.0024,90.0022,90.0016,0.0856,3.2617
1418,167,30.0,0.4167,0.0833,0.5,5.2158,5.2154,13.9784,89.994,90.0058,120.0013,0.2281,2.0619
1419,12,80.0,0.3438,0.375,0.2812,24.4901,6.2287,6.0949,89.9998,104.5639,90.0001,0.1261,1.9456
1420,206,80.0,0.8125,0.1562,0.0312,9.091,9.0903,9.0905,90.0029,90.0038,89.9983,0.1203,3.9937
1421,227,40.0,0.625,0.0,0.375,10.2738,5.9507,14.6483,90.925,91.0723,30.3158,0.4314,1.1355
1422,33,80.0,0.0625,0.5312,0.4062,10.6658,9.1164,9.7369,89.9987,89.9996,90.0004,0.1851,1.3668
1423,12,80.0,0.375,0.375,0.25,24.4659,6.2023,6.0565,89.9998,104.4912,90.0001,0.1485,2.014
1424,227,40.0,0.375,0.625,0.0,10.0809,5.7825,14.3189,94.6468,93.8361,30.105,0.1057,2.1769
1425,206,80.0,0.4062,0.5938,0.0,9.2335,9.2331,9.2329,90.0048,90.0047,89.9952,0.1074,3.0686
1426,194,80.0,0.4062,0.5938,0.0,6.252,6.252,23.7931,90.0172,89.9994,119.9997,0.2341,2.4366
1427,227,40.0,0.375,0.5,0.125,10.193,5.8514,14.4955,95.3384,94.4922,30.1536,0.1726,2.2191
1428,194,80.0,0.125,0.875,0.0,6.3435,6.3436,24.0048,90.0055,90.0052,119.9959,0.164,2.1283
1429,206,80.0,0.4688,0.1875,0.3438,9.512,9.5117,9.5118,90.0021,90.0026,89.998,0.2289,2.2311
1430,194,80.0,0.0625,0.6562,0.2812,6.5715,6.5713,24.4135,89.9992,90.003,119.9912,0.2855,1.0688
1431,227,40.0,0.5625,0.4375,0.0,5.8083,5.8074,13.8157,90.0171,89.9995,120.0037,0.2002,2.064
1432,33,40.0,0.5,0.5,0.0,5.0054,8.6011,9.2252,90.0014,90.0022,90.0018,0.0673,3.2094
1433,206,80.0,0.0,0.4062,0.5938,9.9301,9.9301,9.9301,90.0025,90.0022,89.9966,0.1129,1.1655
1434,206,80.0,0.0,0.375,0.625,9.9578,9.9578,9.9578,90.0023,90.002,89.9968,0.1175,1.1308
1435,167,30.0,0.0,0.9167,0.0833,5.103,5.1024,13.719,90.0007,90.0004,119.9999,0.1041,2.1723
1436,227,40.0,0.4375,0.1875,0.375,10.3535,5.9979,14.7699,90.9875,91.146,30.3326,0.3049,1.3159
1437,12,80.0,0.4062,0.2812,0.3125,24.4169,6.2284,6.1143,89.9997,104.6682,90.0001,0.2039,1.6095
1438,194,80.0,0.75,0.125,0.125,6.2392,6.2388,23.6955,90.0132,90.0067,120.0015,0.2664,2.9439
1439,206,80.0,0.375,0.2812,0.3438,9.5513,9.551,9.5511,90.0025,90.0028,89.9974,0.2243,2.0639
1440,227,40.0,0.375,0.3125,0.3125,10.3617,5.9552,14.7614,96.345,95.4482,30.2224,0.3921,0.6571
1441,12,80.0,0.0625,0.8125,0.125,24.8237,6.2212,5.9923,90.0001,104.0394,90.0001,0.1056,1.7704
1442,194,80.0,0.375,0.625,0.0,6.2619,6.2619,23.8166,90.0165,89.9999,119.9993,0.1215,2.6582
1443,33,80.0,0.5,0.4375,0.0625,10.08,8.6535,9.2782,90.0017,90.002,90.0015,0.1115,2.8399
1444,33,40.0,0.5,0.5,0.0,5.0054,8.6011,9.2252,90.0014,90.0022,90.0018,0.0254,3.1446
1445,194,80.0,0.5312,0.3125,0.1562,6.3285,6.3283,23.9,90.0156,90.0045,119.9985,0.2633,1.8108
1446,12,80.0,0.3125,0.3125,0.375,24.4979,6.2901,6.1976,89.9999,104.7989,90.0001,0.1819,1.4507
1447,194,80.0,0.625,0.0,0.375,6.4621,6.4617,24.1108,90.0146,90.0147,119.9959,0.2444,1.9135
1448,167,30.0,0.8333,0.0,0.1667,4.9398,4.9396,13.3968,89.9871,90.0137,120.0018,0.165,3.9417
1449,194,80.0,0.4062,0.1562,0.4375,6.5757,6.5753,24.3557,90.0147,90.0079,119.9929,0.3874,1.226
1450,33,80.0,0.0,0.375,0.625,10.9377,9.3249,9.9463,89.9988,89.998,90.0,0.0918,1.1365
1451,194,80.0,0.25,0.3125,0.4375,6.6253,6.625,24.4733,90.0104,90.0033,119.9913,0.3004,1.1093
1452,12,20.0,0.75,0.0,0.25,12.0381,3.0478,5.9801,89.9993,104.6228,90.0002,0.1511,2.783
1453,167,30.0,0.4167,0.3333,0.25,5.0862,5.0858,13.6981,89.9942,90.0065,120.001,0.1608,2.5143
1454,227,40.0,0.6875,0.1875,0.125,5.8505,5.85,14.0496,90.0045,89.996,119.9991,0.2736,1.0378
1455,206,80.0,0.625,0.0,0.375,9.4743,9.4738,9.4741,90.0013,90.0022,89.9993,0.2588,2.5029
1456,33,40.0,0.0,0.5625,0.4375,5.3649,9.1675,9.7872,89.9981,89.9993,90.0002,0.1134,1.3039
1457,206,80.0,0.0,0.4688,0.5312,9.8747,9.8747,9.8746,90.0029,90.0025,89.9962,0.1257,1.2028
1458,12,80.0,0.2812,0.3125,0.4062,24.5221,6.3164,6.236,89.9999,104.8685,90.0001,0.262,1.3577
1459,33,80.0,0.4375,0.5625,0.0,10.0399,8.626,9.2491,90.0008,90.0022,90.0018,0.0784,2.981
1460,206,80.0,0.375,0.5312,0.0938,9.3297,9.3294,9.3292,90.0042,90.0042,89.9956,0.1513,2.6879
1461,206,80.0,0.5312,0.4688,0.0,9.1811,9.1807,9.1806,90.0043,90.0045,89.9961,0.1003,3.4323
1462,227,40.0,0.3125,0.0625,0.625,10.6585,6.1769,15.2114,91.1886,91.3794,30.3686,0.4095,0.461
1463,33,80.0,0.3438,0.1875,0.4688,10.6037,9.0567,9.6825,90.0017,89.9999,90.0005,0.2754,1.5473
1464,227,40.0,0.0625,0.125,0.8125,6.4494,6.4494,15.5693,89.9993,89.9909,119.9919,0.377,0.3953
1465,206,80.0,0.4062,0.0,0.5938,9.7599,9.7596,9.7599,90.0009,90.0015,89.9993,0.2293,1.5436
1466,194,80.0,0.5,0.4375,0.0625,6.2688,6.2686,23.8029,90.0171,90.0009,119.9997,0.2686,2.2763
1467,12,80.0,0.0,0.4062,0.5938,24.765,6.5014,6.486,90.0003,105.241,90.0,0.0798,1.0993
1468,194,80.0,0.625,0.2812,0.0938,6.2535,6.2532,23.7492,90.0163,90.0029,120.0007,0.2943,1.5685
1469,227,40.0,0.1875,0.5,0.3125,6.0736,6.0737,14.9502,89.9974,89.9985,120.0009,0.3263,1.1998
1470,194,80.0,0.25,0.4062,0.3438,6.5561,6.5558,24.3527,90.0092,90.0037,119.9925,0.2388,1.3487
1471,227,40.0,0.4375,0.1875,0.375,9.8929,5.7466,14.2053,91.1993,91.392,30.5998,0.2099,1.6412
1472,167,60.0,0.0,0.375,0.625,10.7676,5.3833,14.3264,89.9994,89.9993,120.0007,0.1475,1.2065
1473,167,30.0,0.5,0.3333,0.1667,5.0223,5.022,13.5631,89.9927,90.0082,120.0011,0.167,2.9888
1474,12,80.0,0.0938,0.625,0.2812,24.75,6.2998,6.1459,90.0001,104.4779,90.0001,0.1922,1.4373
1475,194,80.0,0.5625,0.3125,0.125,6.2957,6.2955,23.8363,90.016,90.0037,119.9994,0.3632,2.2573
1476,33,80.0,0.5,0.2188,0.2812,10.3226,8.8371,9.4638,90.0025,90.0011,90.0008,0.2313,2.223
1477,194,80.0,0.25,0.0625,0.6875,6.8101,6.8096,24.7952,90.0171,90.0006,119.9885,0.316,0.6817
1478,33,80.0,0.0,0.3125,0.6875,11.007,9.3773,9.9993,89.999,89.9976,90.0,0.0952,1.0801
1479,206,80.0,0.2188,0.0312,0.75,9.977,9.9768,9.9771,90.0008,90.0011,89.9991,0.16,1.0496
1480,227,40.0,0.0,0.1875,0.8125,10.4769,6.2113,15.18,96.8855,98.1698,32.4984,0.2816,0.5259
1481,33,80.0,0.4375,0.25,0.3125,10.3865,8.8882,9.5142,90.0021,90.0009,90.0007,0.1794,2.2364
1482,227,40.0,0.625,0.375,0.0,5.7912,5.7904,13.7829,90.0162,89.9997,120.0035,0.2051,2.2236
1483,227,40.0,0.0,0.25,0.75,6.39,6.3817,15.6879,90.0141,85.8142,119.9694,0.2614,0.9079
1484,227,40.0,0.6875,0.0,0.3125,9.8517,5.7884,14.5524,98.9341,100.5107,31.683,0.391,1.6526
1485,194,80.0,0.75,0.25,0.0,6.1464,6.1461,23.5348,90.0162,89.9984,120.004,0.2511,3.3218
1486,206,80.0,0.0,0.6875,0.3125,9.6807,9.6808,9.6804,90.0042,90.0036,89.9946,0.1367,1.5381
1487,33,80.0,0.0938,0.125,0.7812,11.0672,9.4186,10.0431,90.0002,89.9972,90.0002,0.2717,0.929
1488,33,40.0,0.8125,0.1875,0.0,4.9323,8.4765,9.1059,90.0044,90.0024,90.0015,0.0535,3.9039
1489,167,30.0,0.3333,0.0,0.6667,5.3228,5.3224,14.2068,89.9948,90.0043,120.0014,0.1833,1.7738
1490,167,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0684,3.4819
1491,194,80.0,0.3438,0.5938,0.0625,6.3181,6.3181,23.9205,90.0141,90.0017,119.9978,0.2034,2.3692
1492,33,80.0,0.375,0.4375,0.1875,10.2771,8.8083,9.432,90.001,90.0014,90.001,0.2135,2.1964
1493,12,20.0,0.125,0.625,0.25,12.3629,3.1367,6.1075,90.0001,104.4048,90.0001,0.2345,1.4383
1494,227,40.0,0.6875,0.3125,0.0,9.908,5.7064,14.0184,92.8796,92.5517,30.141,0.1571,2.9979
1495,206,80.0,0.5625,0.2812,0.1562,9.3065,9.3061,9.3062,90.003,90.0035,89.9974,0.1944,2.8963
1496,206,80.0,0.2188,0.0312,0.75,9.977,9.9768,9.9771,90.0008,90.0011,89.9991,0.1634,1.2584
1497,33,40.0,0.6875,0.0,0.3125,5.1348,8.7886,9.4187,90.0045,90.0013,90.0008,0.199,2.3591
1498,227,40.0,0.625,0.0625,0.3125,5.9964,5.9948,14.6435,90.0731,88.0955,120.0437,0.3659,0.8688
1499,12,80.0,0.4375,0.25,0.3125,24.3844,6.2195,6.1079,89.9997,104.6791,90.0001,0.1282,1.9706
1500,194,80.0,0.6562,0.2188,0.125,6.2672,6.2669,23.7659,90.0153,90.0049,120.0004,0.3108,2.7164
1501,206,80.0,0.0625,0.0,0.9375,10.2087,10.2087,10.209,90.0004,90.0005,89.9994,0.0448,1.0079
1502,227,40.0,0.875,0.125,0.0,9.8046,5.6614,13.84,91.7885,91.7567,30.1664,0.072,3.2455
1503,12,20.0,0.125,0.875,0.0,12.3959,3.0668,5.8516,90.0,103.7028,90.0001,0.0049,2.1917
1504,33,40.0,0.75,0.25,0.0,4.9469,8.5014,9.1298,90.0038,90.0023,90.0015,0.0387,3.7127
1505,194,80.0,0.2188,0.4375,0.3438,6.5662,6.5659,24.3762,90.0079,90.0032,119.9921,0.3546,1.169
1506,12,80.0,0.0938,0.5,0.4062,24.717,6.3698,6.2742,90.0001,104.8049,90.0001,0.1898,1.1496
1507,206,80.0,0.6562,0.3438,0.0,9.1287,9.1282,9.1282,90.0038,90.0042,89.9969,0.1066,3.7308
1508,194,80.0,0.0,0.7188,0.2812,6.5924,6.5923,24.4606,89.995,90.0031,119.9904,0.0889,1.4902
1509,33,80.0,0.5,0.375,0.125,10.1493,8.706,9.3312,90.0019,90.0018,90.0012,0.1673,2.6485
1510,206,80.0,0.4375,0.5625,0.0,9.2204,9.22,9.2199,90.0047,90.0046,89.9954,0.1057,3.1766
1511,33,40.0,0.9375,0.0,0.0625,4.9377,8.4791,9.1113,90.0058,90.0023,90.0011,0.1078,3.7826
1512,167,30.0,0.5833,0.0,0.4167,5.1313,5.131,13.8018,89.9916,90.0086,120.0016,0.2627,2.2471
